Postcode,Type,Subtype,Price,Bedrooms,Area,Kitchen,Fireplace,Frontages,Garden,Garden_surface,Terrace,Terrace_Surface,Furnished,Type_of_sale,State_of_building,Swimmingpool,ID IMMOWEB,Cadastral_income,Plot_surface
7322,HOUSE,EXCEPTIONAL_PROPERTY,1500000.0,4.0,465.0,0,0,4.0,1,5267.0,1,28.0,0,BUY_REGULAR,AS_NEW,1,20348016,,5731.0
6800,HOUSE,HOUSE,410000.0,5.0,247.0,1,0,4.0,1,1286.0,1,,0,BUY_REGULAR,GOOD,0,20308327,,1286.0
7850,HOUSE,HOUSE,299000.0,3.0,160.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20357955,1.0,187.0
5170,HOUSE,VILLA,589000.0,3.0,170.0,1,0,4.0,0,,1,,0,BUY_REGULAR,JUST_RENOVATED,0,20355735,,1105.0
1450,HOUSE,HOUSE,427824.0,3.0,169.0,0,0,3.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20363669,,624.0
3530,APARTMENT,APARTMENT,250000.0,3.0,136.0,1,0,4.0,0,,1,13.0,0,BUY_REGULAR,GOOD,0,20323488,713.0,
3590,APARTMENT,APARTMENT,225000.0,2.0,90.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20323462,743.0,
6900,HOUSE,HOUSE,585000.0,3.0,131.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20366308,,298.0
6686,HOUSE,TOWN_HOUSE,600000.0,3.0,227.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,20343458,685.0,7235.0
6000,APARTMENT,APARTMENT,129900.0,2.0,85.0,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20334935,970.0,
1470,HOUSE,HOUSE,185000.0,2.0,142.0,0,0,3.0,1,140.0,1,,0,BUY_REGULAR,TO_RENOVATE,0,20080346,433.0,282.0
5500,APARTMENT,GROUND_FLOOR,139000.0,1.0,66.0,0,0,,0,,0,,0,BUY_REGULAR,JUST_RENOVATED,0,20297748,345.0,
1440,HOUSE,HOUSE,398500.0,3.0,160.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20361911,1.0,489.0
6230,HOUSE,VILLA,397500.0,4.0,118.0,0,0,4.0,0,,1,,0,BUY_REGULAR,,0,20361932,800.0,1372.0
7330,HOUSE,HOUSE,350000.0,3.0,208.0,1,0,3.0,0,,1,10.0,0,BUY_REGULAR,AS_NEW,0,20341427,,400.0
9520,HOUSE,HOUSE,320000.0,2.0,,0,0,,0,,1,,0,BUY_REGULAR,,0,20370724,,721.0
2580,HOUSE,HOUSE,690000.0,3.0,267.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20370722,,1738.0
2580,HOUSE,VILLA,635000.0,3.0,198.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370725,935.0,9430.0
2580,APARTMENT,APARTMENT,298000.0,1.0,69.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370721,,
2580,APARTMENT,APARTMENT,425000.0,2.0,94.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370723,884.0,
2220,HOUSE,HOUSE,1095000.0,4.0,406.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370719,,3698.0
2580,HOUSE,HOUSE,240000.0,2.0,136.0,1,0,,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20370718,488.0,1060.0
2820,HOUSE,HOUSE,680000.0,3.0,206.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370715,,2407.0
2820,APARTMENT,APARTMENT,325000.0,1.0,79.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20370717,,
3221,HOUSE,HOUSE,438000.0,3.0,261.0,1,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20370716,,6483.0
2580,HOUSE,HOUSE,448000.0,3.0,130.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370713,,150.0
2800,APARTMENT,APARTMENT,265000.0,2.0,74.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370710,788.0,
2220,HOUSE,HOUSE,548000.0,5.0,272.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370711,,998.0
2570,HOUSE,HOUSE,429000.0,3.0,195.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370708,,1638.0
3120,HOUSE,HOUSE,529000.0,4.0,247.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370705,927.0,886.0
2580,HOUSE,HOUSE,285000.0,3.0,134.0,1,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20370701,599.0,695.0
2580,HOUSE,HOUSE,559000.0,3.0,370.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370697,1144.0,450.0
2580,HOUSE,HOUSE,445000.0,2.0,265.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370700,,727.0
2820,HOUSE,HOUSE,729000.0,4.0,222.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370703,,1638.0
2580,HOUSE,HOUSE,358000.0,4.0,150.0,1,0,,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20370706,,1838.0
2580,HOUSE,HOUSE,560000.0,3.0,324.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370704,,1504.0
2500,APARTMENT,APARTMENT,240000.0,2.0,106.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370702,721.0,
2820,HOUSE,HOUSE,725000.0,4.0,220.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370699,,621.0
2590,APARTMENT,APARTMENT,334000.0,2.0,93.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370696,791.0,
3191,HOUSE,HOUSE,495000.0,4.0,251.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370695,,1560.0
2861,APARTMENT,APARTMENT,189000.0,1.0,65.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370689,,
2550,HOUSE,APARTMENT_BLOCK,318000.0,2.0,118.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20370690,,280.0
2580,HOUSE,HOUSE,433000.0,3.0,151.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370694,,173.0
2580,HOUSE,HOUSE,498000.0,3.0,152.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370691,,4012.0
7330,HOUSE,HOUSE,350000.0,3.0,185.0,1,0,3.0,0,,1,20.0,0,BUY_REGULAR,AS_NEW,0,20341426,,400.0
7330,HOUSE,HOUSE,350000.0,3.0,208.0,1,0,3.0,0,,1,10.0,0,BUY_REGULAR,AS_NEW,0,20341258,,400.0
7330,HOUSE,HOUSE,350000.0,3.0,208.0,1,0,3.0,0,,1,20.0,0,BUY_REGULAR,AS_NEW,0,20341425,,400.0
6890,HOUSE,HOUSE,795000.0,4.0,380.0,1,1,3.0,1,903.0,1,80.0,0,BUY_REGULAR,AS_NEW,0,20312732,745.0,903.0
2800,APARTMENT,APARTMENT,248000.0,1.0,76.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370688,681.0,
7330,HOUSE,HOUSE,350000.0,3.0,208.0,1,0,3.0,0,,1,10.0,0,BUY_REGULAR,AS_NEW,0,20341254,,400.0
6800,APARTMENT,APARTMENT,110000.0,1.0,,0,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20368040,2540.0,
5500,HOUSE,MIXED_USE_BUILDING,175000.0,2.0,127.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20350620,1631.0,
7181,HOUSE,COUNTRY_COTTAGE,310000.0,3.0,145.0,1,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20353528,,640.0
6800,HOUSE,HOUSE,480000.0,4.0,200.0,1,0,3.0,0,,0,,0,BUY_REGULAR,,0,20354708,1.0,800.0
5542,HOUSE,COUNTRY_COTTAGE,60000.0,2.0,58.0,0,1,,1,211.0,1,12.0,0,BUY_REGULAR,GOOD,0,20297803,,211.0
5500,HOUSE,HOUSE,345000.0,4.0,190.0,0,1,2.0,1,450.0,1,49.0,0,BUY_REGULAR,JUST_RENOVATED,0,20297658,735.0,450.0
1370,HOUSE,HOUSE,599000.0,5.0,326.0,1,0,2.0,1,485.0,1,60.0,0,BUY_REGULAR,GOOD,0,20322131,859.0,698.0
5500,HOUSE,HOUSE,159000.0,4.0,220.0,0,0,2.0,1,183.0,1,16.0,0,BUY_REGULAR,GOOD,0,20297659,820.0,183.0
5140,HOUSE,HOUSE,220000.0,3.0,179.0,0,0,3.0,1,269.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20366385,577.0,440.0
7380,HOUSE,HOUSE,165000.0,2.0,147.0,0,0,2.0,1,85.0,1,,0,BUY_REGULAR,GOOD,0,20344759,,750.0
5377,HOUSE,HOUSE,45000.0,2.0,46.0,0,0,,0,,0,,1,BUY_REGULAR,GOOD,0,20363478,183.0,372.0
6792,HOUSE,HOUSE,270000.0,3.0,120.0,0,0,3.0,1,40.0,1,40.0,0,BUY_REGULAR,GOOD,0,20283751,629.0,133.0
3630,HOUSE,HOUSE,218000.0,4.0,143.0,0,0,3.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20344737,,734.0
6747,HOUSE,HOUSE,180000.0,4.0,190.0,0,0,2.0,1,150.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20283726,669.0,370.0
6740,HOUSE,HOUSE,295000.0,3.0,110.0,1,0,2.0,1,900.0,1,,0,BUY_REGULAR,GOOD,0,20257843,597.0,975.0
6030,HOUSE,VILLA,335000.0,4.0,230.0,1,1,4.0,1,250.0,1,50.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20103727,1125.0,500.0
6700,HOUSE,HOUSE,435000.0,4.0,174.0,1,1,4.0,1,1332.0,1,,0,BUY_REGULAR,GOOD,0,20257826,1155.0,1440.0
6740,HOUSE,HOUSE,420000.0,3.0,128.0,1,0,2.0,1,533.0,1,,0,BUY_REGULAR,AS_NEW,0,20257820,860.0,611.0
1330,HOUSE,MIXED_USE_BUILDING,450000.0,6.0,322.0,1,1,3.0,1,1269.0,1,,0,BUY_REGULAR,TO_RESTORE,0,11215514,1732.0,1269.0
6792,HOUSE,HOUSE,435000.0,3.0,189.0,0,0,4.0,1,900.0,1,,0,BUY_REGULAR,GOOD,0,20283724,815.0,2580.0
1331,HOUSE,MIXED_USE_BUILDING,450000.0,6.0,322.0,1,1,3.0,1,1269.0,1,,0,BUY_REGULAR,TO_RESTORE,0,11215549,1732.0,1269.0
7750,HOUSE,HOUSE,465000.0,4.0,206.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20357950,902.0,2531.0
1340,HOUSE,HOUSE,480000.0,4.0,220.0,1,1,3.0,1,1680.0,1,15.0,0,BUY_REGULAR,GOOD,0,11285090,926.0,1680.0
2220,HOUSE,HOUSE,238000.0,3.0,140.0,1,0,,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20370686,498.0,321.0
2500,HOUSE,HOUSE,375000.0,3.0,203.0,1,0,,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20370693,1093.0,962.0
2820,HOUSE,HOUSE,745000.0,4.0,291.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370684,,620.0
2500,HOUSE,HOUSE,355000.0,3.0,206.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370678,,232.0
2220,HOUSE,HOUSE,278000.0,2.0,94.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370677,283.0,322.0
2220,APARTMENT,APARTMENT,270000.0,2.0,95.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370676,793.0,
2580,APARTMENT,APARTMENT,695000.0,3.0,153.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370707,1195.0,
3150,HOUSE,HOUSE,395000.0,2.0,237.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20370672,951.0,395.0
2861,HOUSE,HOUSE,835000.0,5.0,335.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20370674,,12932.0
2580,HOUSE,HOUSE,318000.0,3.0,247.0,1,0,,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20370671,,495.0
9000,APARTMENT,APARTMENT,449000.0,2.0,96.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20370658,,
9000,APARTMENT,APARTMENT,260000.0,1.0,54.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20370659,,
9000,APARTMENT,APARTMENT,195000.0,1.0,42.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20370657,,
9500,HOUSE,HOUSE,529000.0,3.0,172.0,0,0,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,20370655,865.0,874.0
3060,HOUSE,HOUSE,580000.0,5.0,215.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20370654,,900.0
5030,HOUSE,MIXED_USE_BUILDING,155000.0,,,0,0,,0,,0,,0,BUY_REGULAR,,0,20370653,,
8300,HOUSE,MIXED_USE_BUILDING,945000.0,4.0,,1,0,,0,,1,,0,BUY_REGULAR,JUST_RENOVATED,0,20370650,,
8400,APARTMENT,APARTMENT,330000.0,2.0,59.0,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20370651,877.0,
2100,APARTMENT,APARTMENT,259000.0,3.0,110.0,0,0,,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20370641,1246.0,
1190,APARTMENT,APARTMENT,345000.0,2.0,91.0,1,0,2.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20370631,,
3000,APARTMENT,APARTMENT,189000.0,1.0,23.0,0,0,,0,,1,,1,BUY_REGULAR,GOOD,0,20370637,,
9250,HOUSE,HOUSE,435000.0,3.0,180.0,0,0,,0,,0,,0,BUY_REGULAR,JUST_RENOVATED,0,20370645,406.0,190.0
4100,HOUSE,HOUSE,464000.0,5.0,248.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,20370652,1.0,561.0
3800,HOUSE,HOUSE,220000.0,4.0,155.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20201443,899.0,1026.0
9200,HOUSE,HOUSE,599000.0,4.0,340.0,0,0,3.0,1,730.0,0,,0,BUY_REGULAR,,0,20370634,1606.0,915.0
9100,HOUSE,HOUSE,375000.0,5.0,343.0,0,0,2.0,0,,1,34.0,0,BUY_REGULAR,,0,20370635,1181.0,196.0
8400,APARTMENT,APARTMENT,265000.0,2.0,75.0,1,0,,0,,1,4.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20255825,1051.0,
9000,APARTMENT,APARTMENT,369000.0,2.0,105.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20370624,1244.0,
6730,HOUSE,COUNTRY_COTTAGE,189000.0,3.0,156.0,1,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20315053,448.0,440.0
9940,HOUSE,HOUSE,413000.0,3.0,221.0,0,0,,1,243.0,0,,0,BUY_REGULAR,GOOD,0,20370618,,327.0
9940,HOUSE,HOUSE,356300.0,3.0,168.0,0,0,,1,161.0,0,,0,BUY_REGULAR,GOOD,0,20370617,,245.0
1420,APARTMENT,APARTMENT,375000.0,2.0,112.0,0,0,4.0,0,,1,32.0,0,BUY_REGULAR,GOOD,0,20336700,1.0,
1420,APARTMENT,APARTMENT,395000.0,2.0,110.0,0,0,4.0,0,,1,53.0,0,BUY_REGULAR,GOOD,0,20336702,1.0,
1420,APARTMENT,APARTMENT,435000.0,3.0,138.0,0,0,4.0,0,,1,41.0,0,BUY_REGULAR,GOOD,0,20336738,1.0,
1420,APARTMENT,APARTMENT,425500.0,3.0,138.0,0,0,4.0,0,,1,21.0,0,BUY_REGULAR,GOOD,0,20336704,1.0,
1420,APARTMENT,PENTHOUSE,506600.0,4.0,136.0,0,0,4.0,0,,1,111.0,0,BUY_REGULAR,GOOD,0,20336739,1.0,
1420,APARTMENT,APARTMENT,475500.0,3.0,139.0,0,0,4.0,0,,1,32.0,0,BUY_REGULAR,GOOD,0,20336701,1.0,
7090,HOUSE,HOUSE,350000.0,2.0,122.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20368499,839.0,327.0
1300,HOUSE,HOUSE,110000.0,2.0,43.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20347201,,26.0
1300,APARTMENT,APARTMENT,130000.0,1.0,55.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20281148,634.0,
7500,APARTMENT,TRIPLEX,345000.0,4.0,180.0,1,0,2.0,0,,1,40.0,1,BUY_REGULAR,GOOD,0,20358796,1353.0,
6042,HOUSE,HOUSE,185000.0,2.0,105.0,1,0,2.0,0,,0,,0,BUY_REGULAR,JUST_RENOVATED,0,20350170,416.0,384.0
6887,HOUSE,HOUSE,225000.0,5.0,530.0,0,0,4.0,1,15000.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20341726,384.0,16590.0
1300,APARTMENT,APARTMENT,245000.0,2.0,85.0,1,0,4.0,0,,1,16.0,0,BUY_REGULAR,TO_RENOVATE,0,20048409,1162.0,
5621,HOUSE,HOUSE,550000.0,6.0,254.0,1,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20362888,,
1301,APARTMENT,APARTMENT,245000.0,2.0,85.0,1,0,4.0,0,,1,16.0,0,BUY_REGULAR,TO_RENOVATE,0,20047478,1162.0,
1400,APARTMENT,APARTMENT,219000.0,3.0,100.0,1,0,2.0,0,,1,11.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20218830,1296.0,
3640,APARTMENT,GROUND_FLOOR,284000.0,2.0,116.0,1,0,,1,15.0,1,14.0,0,BUY_REGULAR,,0,20343721,,
3640,APARTMENT,GROUND_FLOOR,263000.0,2.0,106.0,1,0,,1,42.0,1,24.0,0,BUY_REGULAR,,0,20343717,,
6929,HOUSE,HOUSE,260000.0,4.0,160.0,1,0,4.0,1,10.0,1,40.0,0,BUY_REGULAR,GOOD,0,20032524,493.0,1222.0
5530,APARTMENT,GROUND_FLOOR,215000.0,2.0,100.0,0,1,,0,,1,18.0,0,BUY_REGULAR,GOOD,0,20317831,376.0,
7800,HOUSE,OTHER_PROPERTY,315000.0,3.0,148.0,1,0,4.0,1,2300.0,0,,0,BUY_REGULAR,GOOD,0,20336349,743.0,2300.0
5600,HOUSE,HOUSE,230000.0,4.0,170.0,1,0,4.0,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20333876,1108.0,1008.0
1390,HOUSE,HOUSE,399000.0,4.0,200.0,1,1,4.0,1,1219.0,1,25.0,0,BUY_REGULAR,TO_RENOVATE,0,20321339,2166.0,1219.0
7160,HOUSE,HOUSE,395000.0,3.0,240.0,0,0,3.0,0,,1,,0,BUY_REGULAR,GOOD,0,20346505,,860.0
6001,HOUSE,HOUSE,179000.0,3.0,,1,0,3.0,1,50.0,0,,0,BUY_REGULAR,GOOD,0,20366987,,190.0
6180,HOUSE,APARTMENT_BLOCK,995000.0,14.0,1063.0,1,0,3.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20336222,,1468.0
6717,HOUSE,HOUSE,379000.0,4.0,137.0,1,1,3.0,0,,1,47.0,1,BUY_REGULAR,TO_BE_DONE_UP,1,20320833,743.0,829.0
9940,HOUSE,HOUSE,376000.0,4.0,221.0,0,0,,1,160.0,0,,0,BUY_REGULAR,GOOD,0,20370616,,244.0
5380,HOUSE,HOUSE,366584.0,3.0,164.0,0,0,,1,516.0,0,,0,BUY_REGULAR,GOOD,0,20370614,,580.0
9870,APARTMENT,APARTMENT,349500.0,3.0,151.0,0,0,,0,,1,,0,BUY_REGULAR,,0,20370609,,
9032,APARTMENT,APARTMENT,248000.0,2.0,97.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20370594,,
9800,HOUSE,MIXED_USE_BUILDING,550000.0,,157.0,1,0,2.0,1,70.0,0,,0,BUY_REGULAR,GOOD,0,20370596,,328.0
9040,APARTMENT,APARTMENT,295000.0,2.0,152.0,1,0,,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20370595,1219.0,
1500,APARTMENT,APARTMENT,170000.0,1.0,52.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20360279,787.0,
9800,HOUSE,HOUSE,380000.0,4.0,246.0,1,0,3.0,0,,0,,0,BUY_REGULAR,,0,20370592,1.0,197.0
9000,HOUSE,HOUSE,399000.0,3.0,165.0,0,0,,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20370583,614.0,146.0
1180,APARTMENT,DUPLEX,1985000.0,3.0,274.0,1,0,3.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20370590,7426.0,
9800,HOUSE,HOUSE,319000.0,3.0,121.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20370578,338.0,
9032,APARTMENT,APARTMENT,217000.0,3.0,90.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20370591,696.0,
7387,HOUSE,HOUSE,350000.0,5.0,250.0,1,0,4.0,1,7300.0,1,20.0,0,BUY_REGULAR,GOOD,0,20370579,2055.0,7300.0
8610,HOUSE,VILLA,465000.0,4.0,269.0,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20370572,815.0,566.0
9000,APARTMENT,APARTMENT,230000.0,1.0,62.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20370573,872.0,
9300,HOUSE,HOUSE,330000.0,2.0,135.0,0,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20370570,,104.0
8670,APARTMENT,APARTMENT,200000.0,2.0,66.0,1,0,3.0,1,36.0,1,25.0,0,BUY_REGULAR,JUST_RENOVATED,0,20370569,498.0,
2550,APARTMENT,APARTMENT,210000.0,2.0,80.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20370568,694.0,
8400,HOUSE,HOUSE,210000.0,4.0,180.0,0,0,,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20370560,523.0,85.0
3798,HOUSE,HOUSE,249000.0,,100.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20370561,580.0,386.0
8420,HOUSE,VILLA,875000.0,4.0,,0,0,,0,,1,4.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20075870,1038.0,
2000,APARTMENT,APARTMENT,210000.0,1.0,39.0,1,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20370557,,
2100,HOUSE,HOUSE,349000.0,3.0,125.0,1,0,2.0,1,15.0,1,4.0,0,BUY_REGULAR,GOOD,0,20370558,818.0,
2020,HOUSE,HOUSE,249000.0,2.0,160.0,1,0,2.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20370555,,95.0
2940,HOUSE,APARTMENT_BLOCK,299000.0,5.0,158.0,1,1,3.0,0,,1,36.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20370556,996.0,334.0
2950,HOUSE,HOUSE,649000.0,4.0,185.0,1,0,4.0,1,850.0,0,,0,BUY_REGULAR,GOOD,0,20370553,,1580.0
2100,APARTMENT,APARTMENT,179000.0,2.0,93.0,1,0,,0,,1,8.0,0,BUY_REGULAR,GOOD,0,20370559,875.0,
2940,HOUSE,HOUSE,299000.0,5.0,158.0,1,1,3.0,0,,1,36.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20370551,996.0,334.0
7387,HOUSE,HOUSE,400000.0,5.0,325.0,1,0,4.0,1,8600.0,1,20.0,0,BUY_REGULAR,GOOD,0,20370550,2055.0,8800.0
6780,HOUSE,EXCEPTIONAL_PROPERTY,599000.0,4.0,240.0,1,0,2.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20349164,,1000.0
2018,APARTMENT,APARTMENT,299000.0,1.0,66.0,0,0,,0,,1,4.0,0,BUY_REGULAR,,0,10523696,,
3500,APARTMENT,APARTMENT,335000.0,2.0,95.0,1,0,,0,,1,10.0,0,BUY_REGULAR,GOOD,0,20323470,,
1301,APARTMENT,APARTMENT,310000.0,1.0,73.0,1,0,4.0,0,,1,4.0,0,BUY_REGULAR,,0,20365034,,
1300,HOUSE,APARTMENT_BLOCK,180000.0,,78.0,1,1,2.0,1,6.0,1,6.0,1,BUY_REGULAR,JUST_RENOVATED,0,20313601,2067.0,100.0
5500,APARTMENT,APARTMENT,199000.0,4.0,170.0,0,0,,0,,0,,1,BUY_REGULAR,GOOD,0,20297679,1439.0,
6791,HOUSE,HOUSE,180000.0,2.0,86.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20304262,594.0,110.0
5020,HOUSE,HOUSE,399000.0,3.0,,0,0,3.0,1,435.0,0,,0,BUY_REGULAR,AS_NEW,0,20350199,,500.0
5060,HOUSE,MANSION,450000.0,5.0,250.0,1,0,2.0,1,450.0,1,25.0,0,BUY_REGULAR,AS_NEW,0,20339584,1035.0,600.0
7140,HOUSE,HOUSE,207000.0,3.0,130.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20350520,428.0,
6792,HOUSE,HOUSE,349000.0,3.0,208.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20348984,768.0,905.0
7971,HOUSE,HOUSE,110000.0,2.0,152.0,1,0,3.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20304431,327.0,1000.0
7830,HOUSE,HOUSE,230000.0,3.0,178.0,0,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20314876,562.0,315.0
6183,HOUSE,HOUSE,185000.0,2.0,148.0,0,0,3.0,0,,1,35.0,0,BUY_REGULAR,GOOD,0,20280038,401.0,140.0
3500,HOUSE,HOUSE,239000.0,1.0,95.0,1,0,,0,,1,5.0,0,BUY_REGULAR,GOOD,0,20332461,473.0,50.0
5540,HOUSE,VILLA,295000.0,5.0,240.0,0,0,4.0,1,673.0,1,18.0,0,BUY_REGULAR,GOOD,0,20297716,492.0,673.0
6780,HOUSE,HOUSE,280000.0,2.0,102.0,0,0,3.0,0,,1,45.0,0,BUY_REGULAR,TO_RENOVATE,0,20333550,741.0,575.0
7370,HOUSE,HOUSE,90000.0,2.0,136.0,0,0,2.0,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20367719,299.0,595.0
6700,HOUSE,HOUSE,780000.0,5.0,166.0,1,1,4.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20324164,,1115.0
5651,HOUSE,HOUSE,329000.0,3.0,145.0,1,0,3.0,1,753.0,1,20.0,0,BUY_REGULAR,AS_NEW,0,20323955,,993.0
6800,HOUSE,HOUSE,419000.0,3.0,190.0,1,0,3.0,1,300.0,1,15.0,0,BUY_REGULAR,GOOD,0,20321583,,1050.0
5190,HOUSE,HOUSE,169000.0,2.0,115.0,1,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20344445,365.0,583.0
1300,HOUSE,HOUSE,795000.0,3.0,170.0,1,0,4.0,1,500.0,1,60.0,0,BUY_REGULAR,GOOD,1,20363442,2735.0,1022.0
1300,HOUSE,HOUSE,795000.0,6.0,270.0,1,0,2.0,1,800.0,1,153.0,0,BUY_REGULAR,AS_NEW,0,20362952,1940.0,1100.0
6747,HOUSE,HOUSE,99000.0,3.0,150.0,0,0,3.0,1,90.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20283697,470.0,208.0
6760,HOUSE,HOUSE,135000.0,3.0,120.0,0,0,2.0,0,,1,10.0,0,BUY_REGULAR,TO_RENOVATE,0,20283700,567.0,480.0
1300,HOUSE,HOUSE,200000.0,2.0,110.0,0,0,3.0,0,,1,8.0,0,BUY_REGULAR,TO_RENOVATE,0,20295477,540.0,82.0
6730,HOUSE,CHALET,440000.0,4.0,315.0,0,1,3.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20283746,1054.0,1536.0
